Date,KOTAKBANK.NS_PRICE,INFY.NS_PRICE,WIPRO.NS_PRICE,TECHM.NS_PRICE,ONGC.NS_PRICE,NTPC.NS_PRICE,ITC.NS_PRICE,NESTLEIND.NS_PRICE,BRITANNIA.NS_PRICE,SUNPHARMA.NS_PRICE,DRREDDY.NS_PRICE,APOLLOHOSP.NS_PRICE,BHARTIARTL.NS_PRICE,TATASTEEL.NS_PRICE,DLF.NS_PRICE,KOTAKBANK.NS_RETURN,INFY.NS_RETURN,WIPRO.NS_RETURN,TECHM.NS_RETURN,ONGC.NS_RETURN,NTPC.NS_RETURN,ITC.NS_RETURN,NESTLEIND.NS_RETURN,BRITANNIA.NS_RETURN,SUNPHARMA.NS_RETURN,DRREDDY.NS_RETURN,APOLLOHOSP.NS_RETURN,BHARTIARTL.NS_RETURN,TATASTEEL.NS_RETURN,DLF.NS_RETURN,^NSEI_MARKET,^INDIAVIX_MARKET
2015-01-15,138.79783630371094,389.12548828125,91.28389739990234,483.4538269042969,130.83636474609375,77.81696319580078,152.99388122558594,296.8108825683594,826.4510498046875,754.3508911132812,598.9625244140625,1102.614990234375,292.88458251953125,26.934986114501953,130.87266540527344,0.006613072146548937,0.0026305670730124575,0.013678964181730091,-0.003492597314091239,0.0071213275479447,0.010526406521186527,0.029039404814845238,0.004018075403510846,-0.006115069233188608,0.006397426209538093,0.010067634602493047,-0.010900046352654846,0.010265882601369514,0.020963467401653002,0.10836136638962812,8494.150390625,16.15999984741211
2015-01-16,138.29733276367188,386.2174377441406,90.55785369873047,489.5626525878906,131.0628662109375,78.48778533935547,153.93435668945312,304.4871520996094,824.1221923828125,776.1346435546875,607.3262329101562,1139.02001953125,287.43524169921875,26.840469360351562,129.50021362304688,-0.003605989497875828,-0.007473297495761866,-0.007953688677326931,0.012635799622707333,0.001731181275812066,0.00862051300905664,0.006147144293179085,0.025862493534016817,-0.0028179012204356813,0.02887747956293585,0.013963659085809432,0.03301699107966649,-0.01860576194702601,-0.003509070090052968,-0.010486924660520147,8513.7998046875,17.270000457763672
2015-01-19,137.71253967285156,383.3367614746094,95.3137435913086,486.66021728515625,131.2139129638672,79.24248504638672,153.3785858154297,308.35577392578125,815.55517578125,788.2366943359375,614.3684692382812,1152.8997802734375,293.80682373046875,26.934986114501953,128.70327758789062,-0.00422852038527477,-0.007458690333499662,0.05251769668040174,-0.005928628925004231,0.0011524755813487886,0.009615505186802986,-0.0036104407487449475,0.01270536966665281,-0.010395323267284429,0.015592720775641222,0.011595475292381696,0.012185703942148018,0.02216701749438732,0.0035214270242982515,-0.006153936065897092,8550.7001953125,17.649999618530273
2015-01-20,138.33201599121094,387.2931823730469,96.3252944946289,486.9296875,132.27120971679688,79.85741424560547,158.63658142089844,308.3797607421875,820.7254028320312,796.73095703125,611.0968627929688,1162.9375,297.53765869140625,28.14259147644043,128.96888732910156,0.004498329054354766,0.010321005695404839,0.010612854612632727,0.0005537132588051552,0.008057809793545534,0.007760094838757059,0.0342811584649505,7.778941869918121e-05,0.006339518409442357,0.01077628427647448,-0.005325153566830609,0.008706498082757808,0.012698258377960903,0.04483408147325152,0.0020637371960441353,8695.599609375,17.270000457763672
2015-01-21,137.5836944580078,395.6253662109375,96.0479507446289,486.0083923339844,130.66641235351562,80.22077941894531,150.77102661132812,308.6194152832031,818.2898559570312,809.1985473632812,616.5771484375,1176.5771484375,309.3586120605469,27.799556732177734,127.24224090576172,-0.005409604767494081,0.021513892361433085,-0.0028792411324054523,-0.0018920496935517228,-0.012132627853916556,0.004550174542620411,-0.04958222585937622,0.0007771409525672013,-0.0029675539060881606,0.01564843216145073,0.008967949237186579,0.011728616918364132,0.039729267955962655,-0.012189166891395486,-0.01338808498001387,8729.5,17.709999084472656
2015-01-22,137.53414916992188,400.4660949707031,97.83331298828125,479.3349914550781,133.25289916992188,78.37599182128906,149.89466857910156,309.3627014160156,812.3504028320312,840.3442993164062,621.2720336914062,1192.714111328125,310.1969909667969,28.240604400634766,131.5810546875,-0.0003601101735283274,0.012235637987844994,0.018588238789177813,-0.013731040418578422,0.019794580487972446,-0.022996380875608624,-0.005812509551226475,0.002408423112753466,-0.007258373156848519,0.038489629096111644,0.007614432785586933,0.013715176188875411,0.0027100551708123533,0.015865277015245427,0.0340988476063675,8761.400390625,18.56999969482422
2015-01-23,137.30120849609375,403.8574523925781,99.02628326416016,483.2713317871094,131.7047882080078,79.32634735107422,149.3817138671875,316.3937683105469,818.1188354492188,846.5096435546875,619.1187133789062,1243.0472412109375,322.0180358886719,28.2195987701416,138.7533721923828,-0.0016936933498626905,0.008468525711578856,0.012193906548189748,0.008212086332529234,-0.011617840749115205,0.01212559493922738,-0.003422101111243747,0.022727584360844544,0.007100916792898149,0.007336688358922094,-0.0034659862278133557,0.04220049834638484,0.038108186946082645,-0.0007438095231663278,0.05450874004556949,8835.599609375,17.889999389648438
2015-01-27,137.60348510742188,389.5357971191406,98.49150848388672,489.5103454589844,132.2523193359375,80.02513122558594,153.9557342529297,320.3909912109375,817.99072265625,834.818359375,593.7594604492188,1295.9256591796875,330.4855041503906,27.89056968688965,139.81591796875,0.002201558272058035,-0.03546215425415955,-0.005400331736645003,0.012909960226284323,0.004157260608209201,0.008808975804963204,0.030619680731530874,0.012633696680357076,-0.0001565943569780126,-0.013811164785545893,-0.040960242973898664,0.04253934703015583,0.026295012446588828,-0.011659594664403583,0.007657801461530944,8910.5,18.09000015258789
2015-01-28,133.91653442382812,391.00347900390625,99.92311096191406,499.3644104003906,133.6305389404297,79.85741424560547,154.87478637695312,318.38592529296875,817.7343139648438,830.9365844726562,598.685302734375,1365.4210205078125,313.21514892578125,27.383020401000977,144.3760986328125,-0.02679402110139495,0.0037677715260575617,0.014535288372210742,0.020130452875652072,0.01042113749998852,-0.0020958038732568074,0.005969586832755169,-0.006258184446418014,-0.00031346161307743703,-0.004649843716002966,0.00829602324387313,0.05362604007093674,-0.052257527206852394,-0.01819788163478253,0.032615604362600026,8914.2998046875,19.770000457763672
2015-01-29,131.95901489257812,391.1767578125,99.17440795898438,504.7605895996094,132.87538146972656,79.29838562011719,158.25181579589844,314.4801940917969,815.4268798828125,840.1160278320312,621.6508178710938,1305.722900390625,315.0595397949219,27.330514907836914,147.5637969970703,-0.0146174595965477,0.00044316436527669367,-0.0074927911643489775,0.010806094881475659,-0.005651084525220451,-0.007000334668600172,0.021804901223404283,-0.012267285991294785,-0.002821740561238628,0.011047104593668422,0.03835991134545713,-0.043721401106733504,0.005888574915569267,-0.0019174471039047347,0.022079128016646354,8952.349609375,19.43000030517578
2015-01-30,131.04721069335938,390.52032470703125,99.80792236328125,498.5216369628906,132.66763305664062,80.3046646118164,157.54652404785156,310.0600891113281,807.1588134765625,838.24365234375,597.61328125,1261.729736328125,313.2989501953125,27.33401107788086,150.44158935546875,-0.006909753001422492,-0.00167809843595923,0.006387881887420788,-0.012360221390635195,-0.001563483098133367,0.01268977903938473,-0.004456768754909635,-0.014055272998141577,-0.010139555869728256,-0.002228710590265748,-0.03866726453190028,-0.0336925729412717,-0.005588117092900524,0.00012792185056653693,0.019502021613442055,8808.900390625,20.170000076293945
2015-02-02,134.0354461669922,389.59967041015625,102.86033630371094,503.1357727050781,132.1012420654297,79.41018676757812,154.16941833496094,307.73248291015625,811.9017333984375,848.6103515625,580.2112426757812,1296.1177978515625,301.2264099121094,26.87197494506836,153.1422882080078,0.022802740003563082,-0.00235750673813373,0.030582882281824375,0.00925563787019934,-0.00426924772954318,-0.011138554012548152,-0.021435609152918533,-0.00750695198418827,0.005876067810554497,0.01236716698034579,-0.02911922997731864,0.027254696892151653,-0.03853361230759644,-0.016903341829197838,0.01795181016173486,8797.400390625,20.40999984741211
2015-02-03,129.47129821777344,386.6914978027344,102.27616119384766,507.3241271972656,135.72613525390625,80.50031280517578,156.4778289794922,308.5540771484375,822.2208251953125,859.7077026367188,570.6090698242188,1245.5927734375,311.4964904785156,26.67945098876953,150.61871337890625,-0.03405179808580161,-0.007464515060703891,-0.005679303907177746,0.008324501495230674,0.027440265752241455,0.013727785841737061,0.014973207199340921,0.002669832675808559,0.0127097792409947,0.013077086620244316,-0.01654944293612759,-0.038981815154311206,0.03409422357555836,-0.007164488530983837,-0.016478628200160328,8756.5498046875,19.809999465942383
