Date,Equal_Weight,Minimum_Variance,Maximum_Sharpe,Risk_Parity,Random_Forest,XGBoost,NIFTY_50
2017-09-14,1.1096664773564728,1.1203860666150982,1.2341175850179298,1.0997714604544848,1.2103117456354142,1.3016207102510446,1.2010716372201715
2017-09-15,1.1127229108688343,1.1221948476811419,1.2346393632362325,1.1030818322009535,1.2111902825554428,1.3042250860707154,1.2009288390837105
2017-09-18,1.1149921084082857,1.1260452686127946,1.236239154790924,1.1049865282813345,1.2167662567993005,1.3094960552543424,1.2089901892563708
2017-09-19,1.1159070271804414,1.1275870039282212,1.2403732064057775,1.1059456455226713,1.2129505773574616,1.3058644045219872,1.2083293408772924
2017-09-20,1.1192993945081504,1.1296299636773952,1.2418201516267713,1.1111232613321722,1.2162425592468014,1.3098643286258593,1.2075673244373664
2017-09-21,1.1255225397483186,1.1356187794339407,1.239000613963724,1.128425042859174,1.2276453457666416,1.3234674309842205,1.2052751120058351
2017-09-22,1.1089536865374676,1.1282614475124768,1.223334060620413,1.1036582743356464,1.2116535197913716,1.2998738380447716,1.1865206466569425
2017-09-25,1.094162102060096,1.1158757004912476,1.2102823286812399,1.0875980967302394,1.1983508709898785,1.282191990612991,1.1755893795397716
2017-09-26,1.097843423539349,1.1137399942224482,1.212856406083163,1.0961858069063273,1.1969170786093255,1.2825358003429181,1.1754584424863066
2017-09-27,1.0847633100048548,1.105020465795329,1.2040031192884482,1.0768904439507847,1.1881813693787997,1.2719591892569477,1.1592938794951182
2017-09-28,1.0914469640244078,1.1109891344892855,1.2126765667536565,1.0887698606420926,1.191286645228447,1.2800381755979435,1.1632472249717198
2017-09-29,1.0939035773359118,1.1111916516458549,1.2149138504298762,1.091478646667988,1.1924680864499813,1.2848826042244377,1.1655869980203626
2017-10-03,1.1031694864706116,1.1201942841688317,1.2226772371042747,1.0988587373009708,1.2055862408884204,1.2951511909041038,1.174029530840677
2017-10-04,1.1087478497421452,1.125923655087102,1.2282153740470942,1.1081585105618188,1.2068744190530272,1.2983574391057402,1.1806263861187194
2017-10-05,1.1112994658051738,1.1285669418405615,1.2310887279192522,1.1079574517143946,1.2129176212358168,1.3042580985014653,1.177506572435402
2017-10-06,1.1246569198485017,1.13865746357925,1.2507458712294652,1.1290263499929074,1.2213688451253102,1.3168169271089596,1.1883424857480955
2017-10-09,1.1256545396757742,1.1376450638758686,1.251105289613199,1.1327137225444528,1.220396816686426,1.3177844757007187,1.1894201000238158
2017-10-10,1.1291666214098575,1.1434608387285496,1.251354293509335,1.1304200788656231,1.2290053061442963,1.326190149431456,1.1927780656480715
2017-10-11,1.128361092672315,1.1462992929342362,1.2521864701090129,1.1224970126924474,1.2306004973476627,1.3279767276003338,1.1889497266834372
2017-10-12,1.139729126102937,1.1566462133382236,1.2697985349950782,1.1361996468340407,1.2420412552403144,1.341051140109964,1.2022386747588718
2017-10-13,1.1478402160607664,1.1662459049350482,1.2848234724990388,1.1375096126322157,1.2524712412998555,1.3664912821603215,1.21069899920368
2017-10-16,1.1562316250669242,1.172995237345482,1.287141050817084,1.1475212950955935,1.2610202171254024,1.380236182447021,1.2182483459603484
2017-10-17,1.1597264466313173,1.175988011364138,1.2939214420981395,1.149185603760015,1.2640684586866173,1.3859859243432477,1.218677089225114
2017-10-18,1.160027669075249,1.1798554115760895,1.3006518183888673,1.1460819743795125,1.2633648574853447,1.3859953032716215,1.2158668265509653
2017-10-19,1.1529501050316107,1.1732842388146787,1.2908648366396653,1.135014163825272,1.2592535562824616,1.382046581405826,1.2082102649068238
