,KOTAKBANK.NS,INFY.NS,WIPRO.NS,TECHM.NS,ONGC.NS,NTPC.NS,ITC.NS,NESTLEIND.NS,BRITANNIA.NS,SUNPHARMA.NS,DRREDDY.NS,APOLLOHOSP.NS,BHARTIARTL.NS,TATASTEEL.NS,DLF.NS
2023-02-01,0.0,0.14450731088263558,0.1456314433443647,0.14595545952597125,0.14413513508964887,0.0,0.0,0.0,0.0,0.0,0.0,0.14293248432875877,0.0,0.13747689979303415,0.13936126703558654
2023-05-02,0.0,0.1452348196903592,0.14567720940548914,0.14999999999999997,0.1410819360087011,0.0,0.0,0.0,0.0,0.0,0.0,0.12651565318697025,0.0,0.14368813966293667,0.1478022420455437
2023-08-01,0.0,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.09999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.15000000000000002,0.15
2023-11-01,0.0,0.15000000000000005,0.15000000000000005,0.15000000000000005,0.0,0.10000000000000361,0.0,0.0,0.0,0.0,0.0,0.1499999999999961,0.0,0.15000000000000005,0.15000000000000005
2024-02-01,0.0,0.14999999999999977,0.14999999999999977,0.14999999999999977,0.14999999999999977,0.10988737658349822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14011262341650305,0.14999999999999977
2024-05-02,0.0,0.12266087197219143,0.14868378238100718,0.14803283139571305,0.14771648214241093,0.13928214052413804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451573507306863,0.14846654085385305
2024-08-01,0.0,0.10667175550933586,0.15,0.15000000000000002,0.14577367397430796,0.14755457051635607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.15000000000000005
2024-11-01,0.0,0.11703380770501835,0.14999999999999997,0.1499999999999998,0.1405098123558265,0.14631369406372494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.1461426858754305
2025-02-01,0.0991319998929462,0.0,0.15,0.12365698480716963,0.13843075266876465,0.14506730392341982,0.0,0.0,0.0,0.0,0.0,0.0,0.050291905548104594,0.14897516608876513,0.14444588707083006
2025-05-02,0.0,0.09359568280787077,0.1461321364040101,0.14109435393806907,0.13234732433024757,0.13477195300681374,0.0,0.0,0.0,0.0,0.0,0.0,0.08198408642731464,0.1366418351321938,0.1334326279534803
2025-08-01,0.0,0.14003571780004273,0.14891085450621405,0.1460393585623929,0.14673990106276258,0.1288627906528114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14639331796214247,0.14301805945363372
2025-11-03,0.0,0.14653161464766892,0.1498761292886916,0.14645897193901353,0.13970218033472728,0.11958087224604078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497793354955917,0.14807089604826618
2026-02-02,0.0,0.15,0.15000000000000002,0.15,0.15000000000000002,0.09999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002
2026-05-01,0.15000000000000002,0.15000000000000002,0.1500000000000001,0.15000000000000008,0.0,0.0,0.0,0.09999999999999985,0.0,0.0,0.0,0.0,0.0,0.15000000000000005,0.15000000000000008
2026-08-03,0.15000000000000005,0.15000000000000002,0.15000000000000005,0.15000000000000005,0.0,0.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.14999999999999983,0.14999999999999994
